absorption_coefficient,amplitude,beam_pos_x,beam_pos_y,beam_pos_z,epsrel,force_type,fx,fy,fz,gaussian_spot,medium_refractive_index,phase,q,radius,rayleigh_range,refractive_index,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber
80000.0,1,1.462e-05,0,2.4e-05,0.1,total,4.57597787703044e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.688e-05,0,2.4e-05,0.1,total,7.579237176122657e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.688e-05,0,2.4e-05,0.1,total,-7.234831826049526e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.462e-05,0,2.4e-05,0.1,total,-4.1561833299231545e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.238e-05,0,2.4e-05,0.1,total,-1.6471938392511182e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.012e-05,0,2.4e-05,0.1,total,-4.588430382030353e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-7.875e-06,0,2.4e-05,0.1,total,-8.746031620779055e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-5.625e-06,0,2.4e-05,0.1,total,-1.1312765622685884e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-3.375e-06,0,2.4e-05,0.1,total,-9.429694366870839e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.125e-06,0,2.4e-05,0.1,total,-3.5852865528975157e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.125e-06,0,2.4e-05,0.1,total,3.5850641212113386e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,3.375e-06,0,2.4e-05,0.1,total,9.42838630247201e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,5.625e-06,0,2.4e-05,0.1,total,1.1312840385582204e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,7.875e-06,0,2.4e-05,0.1,total,8.746098875154248e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.012e-05,0,2.4e-05,0.1,total,4.588421186860717e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.238e-05,0,2.4e-05,0.1,total,1.647201962359477e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.462e-05,0,2.4e-05,0.1,total,4.1572948941261877e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.688e-05,0,2.4e-05,0.1,total,7.23447115625885e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.688e-05,0,6e-06,0.1,total,-1.2209140419357873e-34,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.462e-05,0,6e-06,0.1,total,-7.045305055352926e-26,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.238e-05,0,6e-06,0.1,total,-4.4323005346417996e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.012e-05,0,6e-06,0.1,total,-5.508279335121723e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-7.875e-06,0,6e-06,0.1,total,-2.9696283469829524e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-5.625e-06,0,6e-06,0.1,total,-6.685692670455414e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-3.375e-06,0,6e-06,0.1,total,-6.2101415016830214e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.125e-06,0,6e-06,0.1,total,-1.8503848226966744e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.125e-06,0,6e-06,0.1,total,1.8503849729445225e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,3.375e-06,0,6e-06,0.1,total,6.2101464714548494e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,6.188e-06,0,6e-06,0.1,total,4.2778911198309e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,9.562e-06,0,6e-06,0.1,total,3.465003841845247e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.294e-05,0,6e-06,0.1,total,2.4472384201577215e-21,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.631e-05,0,6e-06,0.1,total,4.680379333084346e-32,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.688e-05,0,6e-06,0.1,total,-1.1516847885315047e-34,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.462e-05,0,6e-06,0.1,total,-6.30485630582433e-26,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.238e-05,0,6e-06,0.1,total,-3.771825425005052e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.012e-05,0,6e-06,0.1,total,-4.3875264122801573e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-7.875e-06,0,6e-06,0.1,total,-2.0683912501181505e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-5.625e-06,0,6e-06,0.1,total,-3.559863765562027e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-3.375e-06,0,6e-06,0.1,total,-2.5918819990133254e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.125e-06,0,6e-06,0.1,total,-7.166181129856162e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.125e-06,0,6e-06,0.1,total,7.166181120086933e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,3.375e-06,0,6e-06,0.1,total,2.5918819990132834e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,5.625e-06,0,6e-06,0.1,total,3.559863765562017e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,7.875e-06,0,6e-06,0.1,total,2.068391250118156e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.012e-05,0,6e-06,0.1,total,4.3875264122806227e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.238e-05,0,6e-06,0.1,total,3.7718354010861387e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.462e-05,0,6e-06,0.1,total,6.305586793829101e-26,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.688e-05,0,6e-06,0.1,total,1.1516847885306547e-34,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.688e-05,0,6e-06,0.1,total,-1.1517030142345568e-34,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.462e-05,0,6e-06,0.1,total,-6.116303984005565e-26,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.238e-05,0,6e-06,0.1,total,-3.465064369788681e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.012e-05,0,6e-06,0.1,total,-3.5964350784933297e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-7.875e-06,0,6e-06,0.1,total,-1.2549240738145237e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-5.625e-06,0,6e-06,0.1,total,-5.158045998861247e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-3.375e-06,0,6e-06,0.1,total,3.9717173820041893e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.125e-06,0,6e-06,0.1,total,8.46474879689324e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.125e-06,0,6e-06,0.1,total,-8.464748613777434e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,3.375e-06,0,6e-06,0.1,total,-3.971717382004824e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,5.625e-06,0,6e-06,0.1,total,5.158045998861179e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,7.875e-06,0,6e-06,0.1,total,1.254924073814523e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.012e-05,0,6e-06,0.1,total,3.5964350784933327e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.238e-05,0,6e-06,0.1,total,3.465078045376283e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.462e-05,0,6e-06,0.1,total,6.117035208192764e-26,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.688e-05,0,6e-06,0.1,total,1.1517030142337992e-34,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.8e-05,0,-1.2e-05,0.1,total,5.740086322733729e-21,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.688e-05,0,-1.2e-05,0.1,total,2.201264363706808e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.575e-05,0,-1.2e-05,0.1,total,-5.427903760498401e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.462e-05,0,-1.2e-05,0.1,total,-1.4266976941937243e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.35e-05,0,-1.2e-05,0.1,total,-1.929658420860275e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.238e-05,0,-1.2e-05,0.1,total,-1.8522717223602427e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.125e-05,0,-1.2e-05,0.1,total,-1.3704855538710526e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.012e-05,0,-1.2e-05,0.1,total,-7.7911586360014e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-9e-06,0,-1.2e-05,0.1,total,-3.3615862340532106e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-7.875e-06,0,-1.2e-05,0.1,total,-1.1103731154878527e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-6.75e-06,0,-1.2e-05,0.1,total,-2.741317209332218e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-5.625e-06,0,-1.2e-05,0.1,total,-4.964658400358955e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-4.5e-06,0,-1.2e-05,0.1,total,-6.522980916052229e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-3.375e-06,0,-1.2e-05,0.1,total,-6.252961022254443e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-2.25e-06,0,-1.2e-05,0.1,total,-4.452698781735453e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,-1.125e-06,0,-1.2e-05,0.1,total,-2.1962716528709493e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,0.0,0,-1.2e-05,0.1,total,-1.919620437652052e-23,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.125e-06,0,-1.2e-05,0.1,total,2.1962750084345724e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,2.25e-06,0,-1.2e-05,0.1,total,4.452698781735471e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,3.375e-06,0,-1.2e-05,0.1,total,6.252961022254433e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,4.5e-06,0,-1.2e-05,0.1,total,6.5229809160522305e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,5.625e-06,0,-1.2e-05,0.1,total,4.9646584003589615e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,6.75e-06,0,-1.2e-05,0.1,total,2.741317209332226e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,7.875e-06,0,-1.2e-05,0.1,total,1.1103731154878447e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,9e-06,0,-1.2e-05,0.1,total,3.361586234053247e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.012e-05,0,-1.2e-05,0.1,total,7.791158636001489e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.125e-05,0,-1.2e-05,0.1,total,1.3704855538710743e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.238e-05,0,-1.2e-05,0.1,total,1.852271722360261e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.35e-05,0,-1.2e-05,0.1,total,1.9296584208602844e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.462e-05,0,-1.2e-05,0.1,total,1.4266976941937727e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.575e-05,0,-1.2e-05,0.1,total,5.427903760498132e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.688e-05,0,-1.2e-05,0.1,total,-2.2012643637080526e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
1000.0,1,1.8e-05,0,-1.2e-05,0.1,total,-5.740086322733071e-21,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.8e-05,0,-1.2e-05,0.1,total,4.702437776184215e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.688e-05,0,-1.2e-05,0.1,total,6.068369448965465e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.575e-05,0,-1.2e-05,0.1,total,6.528648084321671e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.462e-05,0,-1.2e-05,0.1,total,5.704338914599229e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.35e-05,0,-1.2e-05,0.1,total,3.949576666526869e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.238e-05,0,-1.2e-05,0.1,total,2.1749359424893016e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.125e-05,0,-1.2e-05,0.1,total,9.343065798684172e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.012e-05,0,-1.2e-05,0.1,total,2.878486778500665e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-9e-06,0,-1.2e-05,0.1,total,5.2495493266291965e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-7.875e-06,0,-1.2e-05,0.1,total,6.880143959779019e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-6.75e-06,0,-1.2e-05,0.1,total,-3.2405277052633023e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-5.625e-06,0,-1.2e-05,0.1,total,-1.0375898089510976e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-4.5e-06,0,-1.2e-05,0.1,total,-1.8058079995303452e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-3.375e-06,0,-1.2e-05,0.1,total,-2.014042996803279e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-2.25e-06,0,-1.2e-05,0.1,total,-1.5342611897412627e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,-1.125e-06,0,-1.2e-05,0.1,total,-7.686717505336938e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,0.0,0,-1.2e-05,0.1,total,-8.472273667575575e-23,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.125e-06,0,-1.2e-05,0.1,total,7.686690246116153e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,2.25e-06,0,-1.2e-05,0.1,total,1.5342611897412849e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,3.375e-06,0,-1.2e-05,0.1,total,2.01404299680329e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,4.5e-06,0,-1.2e-05,0.1,total,1.805807999530357e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,5.625e-06,0,-1.2e-05,0.1,total,1.0375898089511166e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,6.75e-06,0,-1.2e-05,0.1,total,3.240527705263308e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,7.875e-06,0,-1.2e-05,0.1,total,-6.880143958286494e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,9e-06,0,-1.2e-05,0.1,total,-5.24954932662888e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.012e-05,0,-1.2e-05,0.1,total,-2.8784867785008385e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.125e-05,0,-1.2e-05,0.1,total,-9.343065798684831e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.238e-05,0,-1.2e-05,0.1,total,-2.1749359424891655e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.35e-05,0,-1.2e-05,0.1,total,-3.949576666526803e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.462e-05,0,-1.2e-05,0.1,total,-5.704338914598975e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.575e-05,0,-1.2e-05,0.1,total,-6.5286480843216e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.688e-05,0,-1.2e-05,0.1,total,-6.068369448964201e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.8e-05,0,-1.2e-05,0.1,total,-4.702437776184409e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.8e-05,0,-1.2e-05,0.1,total,9.317263298542398e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.688e-05,0,-1.2e-05,0.1,total,1.2600481781058818e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.575e-05,0,-1.2e-05,0.1,total,1.438190836866881e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
