L,N,R,absorption_coefficient,amplitude,axicon_angle,axicon_angle_degree,beam_pos_x,beam_pos_y,beam_pos_z,bessel_order,bessel_spot,epsrel,force_type,fx,fy,fz,gaussian_spot,longitudinal_wavenumber,medium_refractive_index,phase,q,qr,radius,rayleigh_range,refractive_index,transversal_wavenumber,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber,zmax
3e-06,21,0.001,0,1,0.1047,6.0,3.881e-05,0,0.0,0,2.929e-06,0.1,total,,,1.6445724251914756e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,3.966e-05,0,0.0,0,2.929e-06,0.1,total,,,1.6038904569518073e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.05e-05,0,0.0,0,2.929e-06,0.1,total,,,1.7536628653225706e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.135e-05,0,0.0,0,2.929e-06,0.1,total,,,1.781825239810658e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.219e-05,0,0.0,0,2.929e-06,0.1,total,,,1.5886799564686354e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.304e-05,0,0.0,0,2.929e-06,0.1,total,,,1.434067510762311e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.388e-05,0,0.0,0,2.929e-06,0.1,total,,,1.5086270111290494e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.472e-05,0,0.0,0,2.929e-06,0.1,total,,,1.6291777207528474e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.556e-05,0,0.0,0,2.929e-06,0.1,total,,,1.5525295972942848e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.64e-05,0,0.0,0,2.929e-06,0.1,total,,,1.360361438538196e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.725e-05,0,0.0,0,2.929e-06,0.1,total,,,1.316820938672583e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.81e-05,0,0.0,0,2.929e-06,0.1,total,,,1.439306858710806e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.894e-05,0,0.0,0,2.929e-06,0.1,total,,,1.4837419478410153e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.978e-05,0,0.0,0,2.929e-06,0.1,total,,,1.3380212506922916e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.062e-05,0,0.0,0,2.929e-06,0.1,total,,,1.2042097449524692e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.146e-05,0,0.0,0,2.929e-06,0.1,total,,,1.2563089349037661e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.231e-05,0,0.0,0,2.929e-06,0.1,total,,,1.368367597453581e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.316e-05,0,0.0,0,2.929e-06,0.1,total,,,1.3192409610558536e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.4e-05,0,0.0,0,2.929e-06,0.1,total,,,1.1618327021074725e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.4e-05,0,0.0,0,2.929e-06,0.1,total,,,2.2013405997592144e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.316e-05,0,0.0,0,2.929e-06,0.1,total,,,2.3585009671233684e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.231e-05,0,0.0,0,2.929e-06,0.1,total,,,2.450574543272687e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.146e-05,0,0.0,0,2.929e-06,0.1,total,,,2.390275889459081e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.062e-05,0,0.0,0,2.929e-06,0.1,total,,,2.3430548548945825e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.978e-05,0,0.0,0,2.929e-06,0.1,total,,,2.4562595184294968e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.894e-05,0,0.0,0,2.929e-06,0.1,total,,,2.6261511558665906e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.81e-05,0,0.0,0,2.929e-06,0.1,total,,,2.6504021283067338e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.725e-05,0,0.0,0,2.929e-06,0.1,total,,,2.5575606892444575e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.64e-05,0,0.0,0,2.929e-06,0.1,total,,,2.5853042713454073e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.556e-05,0,0.0,0,2.929e-06,0.1,total,,,2.7699589299957753e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.472e-05,0,0.0,0,2.929e-06,0.1,total,,,2.905482857470998e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.388e-05,0,0.0,0,2.929e-06,0.1,total,,,2.8613948214226298e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.304e-05,0,0.0,0,2.929e-06,0.1,total,,,2.793265902968933e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.219e-05,0,0.0,0,2.929e-06,0.1,total,,,2.9200479281964903e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.135e-05,0,0.0,0,2.929e-06,0.1,total,,,3.141165689348554e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.05e-05,0,0.0,0,2.929e-06,0.1,total,,,3.203463463823458e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.966e-05,0,0.0,0,2.929e-06,0.1,total,,,3.113942082846965e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.881e-05,0,0.0,0,2.929e-06,0.1,total,,,3.1233620106530273e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.796e-05,0,0.0,0,2.929e-06,0.1,total,,,3.364176445980717e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.712e-05,0,0.0,0,2.929e-06,0.1,total,,,3.571504166823284e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.628e-05,0,0.0,0,2.929e-06,0.1,total,,,3.5462447304900296e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.544e-05,0,0.0,0,2.929e-06,0.1,total,,,3.4635537883297226e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.46e-05,0,0.0,0,2.929e-06,0.1,total,,,3.612672515413113e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.375e-05,0,0.0,0,2.929e-06,0.1,total,,,3.9381324857353714e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.29e-05,0,0.0,0,2.929e-06,0.1,total,,,4.079639469231115e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.206e-05,0,0.0,0,2.929e-06,0.1,total,,,3.977967292604093e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.122e-05,0,0.0,0,2.929e-06,0.1,total,,,3.98484560614048e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.038e-05,0,0.0,0,2.929e-06,0.1,total,,,4.3135279962476165e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.954e-05,0,0.0,0,2.929e-06,0.1,total,,,4.671104338000858e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.869e-05,0,0.0,0,2.929e-06,0.1,total,,,4.706711970331333e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.784e-05,0,0.0,0,2.929e-06,0.1,total,,,4.605822193778816e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.7e-05,0,0.0,0,2.929e-06,0.1,total,,,4.809054638386355e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.616e-05,0,0.0,0,2.929e-06,0.1,total,,,5.333931422486306e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.531e-05,0,0.0,0,2.929e-06,0.1,total,,,5.680258714981669e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.446e-05,0,0.0,0,2.929e-06,0.1,total,,,5.6121017381205624e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.362e-05,0,0.0,0,2.929e-06,0.1,total,,,5.596165294438034e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.278e-05,0,0.0,0,2.929e-06,0.1,total,,,6.194218804587229e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.194e-05,0,0.0,0,2.929e-06,0.1,total,,,7.002994267197482e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.11e-05,0,0.0,0,2.929e-06,0.1,total,,,7.333526309278876e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.025e-05,0,0.0,0,2.929e-06,0.1,total,,,7.238345581362367e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.941e-05,0,0.0,0,2.929e-06,0.1,total,,,7.759409192917007e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.857e-05,0,0.0,0,2.929e-06,0.1,total,,,9.469806761684395e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.772e-05,0,0.0,0,2.929e-06,0.1,total,,,1.1725212712365142e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.688e-05,0,0.0,0,2.929e-06,0.1,total,,,1.2665313547875074e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.604e-05,0,0.0,0,2.929e-06,0.1,total,,,1.1849810736246696e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.519e-05,0,0.0,0,2.929e-06,0.1,total,,,1.0315489947090837e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.434e-05,0,0.0,0,2.929e-06,0.1,total,,,9.345871292701215e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.35e-05,0,0.0,0,2.929e-06,0.1,total,,,9.684077875659762e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.266e-05,0,0.0,0,2.929e-06,0.1,total,,,9.704016955528688e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.181e-05,0,0.0,0,2.929e-06,0.1,total,,,9.200150403545741e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.096e-05,0,0.0,0,2.929e-06,0.1,total,,,8.624419344721363e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.012e-05,0,0.0,0,2.929e-06,0.1,total,,,8.531454964879105e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-9.278e-06,0,0.0,0,2.929e-06,0.1,total,,,8.753607924993374e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-8.435e-06,0,0.0,0,2.929e-06,0.1,total,,,8.763664836770708e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-7.592e-06,0,0.0,0,2.929e-06,0.1,total,,,8.410623088753867e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-6.75e-06,0,0.0,0,2.929e-06,0.1,total,,,8.124977485727525e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.906e-06,0,0.0,0,2.929e-06,0.1,total,,,8.225084190759185e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-5.062e-06,0,0.0,0,2.929e-06,0.1,total,,,8.483965772616736e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-4.218e-06,0,0.0,0,2.929e-06,0.1,total,,,8.457181852048903e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-3.375e-06,0,0.0,0,2.929e-06,0.1,total,,,8.128785768885728e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-2.532e-06,0,0.0,0,2.929e-06,0.1,total,,,7.908894244986599e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-1.688e-06,0,0.0,0,2.929e-06,0.1,total,,,8.162466717807922e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,-8.44e-07,0,0.0,0,2.929e-06,0.1,total,,,8.69340372305186e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,8.44e-07,0,0.0,0,2.929e-06,0.1,total,,,8.694377726439915e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.688e-06,0,0.0,0,2.929e-06,0.1,total,,,8.162466717807917e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,2.532e-06,0,0.0,0,2.929e-06,0.1,total,,,7.908894244986595e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,3.375e-06,0,0.0,0,2.929e-06,0.1,total,,,8.128785768885717e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,4.218e-06,0,0.0,0,2.929e-06,0.1,total,,,8.45718185204889e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.062e-06,0,0.0,0,2.929e-06,0.1,total,,,8.48396577261673e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,5.906e-06,0,0.0,0,2.929e-06,0.1,total,,,8.225084190759188e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,6.75e-06,0,0.0,0,2.929e-06,0.1,total,,,8.124977485727523e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,7.592e-06,0,0.0,0,2.929e-06,0.1,total,,,8.410623088753871e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,8.435e-06,0,0.0,0,2.929e-06,0.1,total,,,8.763664836770682e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,9.278e-06,0,0.0,0,2.929e-06,0.1,total,,,8.753607924993363e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.012e-05,0,0.0,0,2.929e-06,0.1,total,,,8.5314549648791e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.096e-05,0,0.0,0,2.929e-06,0.1,total,,,8.624419344721363e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.181e-05,0,0.0,0,2.929e-06,0.1,total,,,9.200150403545744e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.266e-05,0,0.0,0,2.929e-06,0.1,total,,,9.704016955528694e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.35e-05,0,0.0,0,2.929e-06,0.1,total,,,9.684077875659395e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,1.434e-05,0,0.0,0,2.929e-06,0.1,total,,,9.345871292702508e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.264,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
