L,N,Q,absorption_coefficient,amplitude,beam_pos_x,beam_pos_y,beam_pos_z,bessel_order,epsrel,force_type,fx,fy,fz,medium_refractive_index,phase,radius,reference_function,refractive_index,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber
0.001,15,5610000.0,0,1,0,0,-9.062e-05,0,0.1,total,,,6.026483416078769e-12,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-7.188e-05,0,0.1,total,,,1.0791393281459091e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-5.312e-05,0,0.1,total,,,1.7131250126290208e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-3.438e-05,0,0.1,total,,,2.5344844369387743e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-1.562e-05,0,0.1,total,,,2.8650661826252205e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,3.125e-06,0,0.1,total,,,2.526397037463534e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,2.188e-05,0,0.1,total,,,2.5033085297451376e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,4.062e-05,0,0.1,total,,,2.562055510604842e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,5.938e-05,0,0.1,total,,,2.5839652147544536e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,7.812e-05,0,0.1,total,,,2.152798945292154e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,9.685e-05,0,0.1,total,,,2.1840328660819626e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001156,0,0.1,total,,,2.1293691596030202e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001344,0,0.1,total,,,1.2078416975695664e-11,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001532,0,0.1,total,,,2.33936188182414e-12,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001718,0,0.1,total,,,1.0079303708603325e-13,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001906,0,0.1,total,,,6.487490438476258e-14,1.33,0,1.75e-05,lip_const_func,1.596,1.415e-06,4440000.0,1.064e-06,5905000.0
